date,trend_Ozempic,trend_semaglutide,trend_Novo Nordisk,trend_weight loss drug,price_raw,price_norm,volume,returns,volatility
2025-03-09,83.42922899884924,82.6437908496732,25.00180126014708,1.1944444444444444,81.83055877685547,55.230684830046464,28755300,-0.00751262162606448,0.026136841621609418
2025-03-16,75.08630609896431,82.6437908496732,25.00180126014708,1.1944444444444444,72.42432403564453,47.1007318213244,45629200,-0.02322627258013468,0.03374106994169244
2025-03-23,82.38636363636363,82.6437908496732,25.00180126014708,2.388888888888889,72.1520767211914,46.865424290293156,29065800,-0.00047269575702904023,0.033090045557349526
2025-03-30,73.00057537399309,86.99346405228758,30.00216151217649,1.1944444444444444,65.05516052246094,40.73145073021069,38398900,-0.02048494771251494,0.02928564142810334
2025-04-06,71.95771001150747,78.29411764705881,35.0025217642059,1.1944444444444444,59.66481018066406,36.072488224484864,40069100,-0.01671333247815488,0.028897309673570997
2025-04-13,74.26052626171295,72.46520569011918,23.144504009277323,1.0972222222222223,61.7442626953125,37.86979093838506,57271800,0.007984776967785158,0.029185458846508222
2025-04-20,75.56334251191845,72.46520569011918,28.93063001159665,1.0972222222222223,55.4010009765625,32.38721250883334,52536100,-0.026130093912545678,0.03251724746721307
2025-04-27,78.16897501232943,77.64129181084198,23.144504009277323,1.0972222222222223,59.216495513916016,35.685002979425654,49972200,0.0135015909482925,0.0357693635979891
2025-05-04,76.86615876212394,72.46520569011918,28.93063001159665,1.0972222222222223,66.03669738769531,41.57980810276511,56352700,0.022320368030158837,0.037522082027350016
2025-05-11,80.77460751274042,67.28911956939638,23.144504009277323,1.0972222222222223,62.73628234863281,38.727208745521835,58637500,-0.009861755647535098,0.03724807776018092
2025-05-18,74.26052626171295,72.46520569011918,34.71675601391598,1.0972222222222223,61.4008674621582,37.572989169582485,66880100,-0.003924511454499999,0.03223492225768288
2025-05-25,71.65489376130198,62.11303344867358,23.144504009277323,1.0972222222222223,64.243408203125,40.02984074571729,46437500,0.009261246587877959,0.027526617519184598
2025-06-01,74.26052626171295,62.11303344867358,23.144504009277323,1.0972222222222223,68.20198822021484,43.45130219183716,37302800,0.015416031239223426,0.028770076620121626
2025-06-08,76.86615876212394,62.11303344867358,17.35837800695799,1.0972222222222223,71.18760681152344,46.03181814929677,47188000,0.008779140727086781,0.02672736003991518
2025-06-15,71.65489376130198,62.11303344867358,23.144504009277323,1.0972222222222223,76.14775848388672,50.318953344399944,51228500,0.013851820808300403,0.02418205684166784
2025-06-22,69.049261260891,62.11303344867358,23.144504009277323,1.0972222222222223,70.36727905273438,45.32279628090921,29937200,-0.019419467401750223,0.025092180745726025
2025-06-29,69.049261260891,67.28911956939638,23.144504009277323,1.0972222222222223,65.34989929199219,40.986197970957214,50243700,-0.014207993403405481,0.02821495186494032
2025-07-06,74.26052626171295,56.93694732795078,23.144504009277323,1.0972222222222223,65.97946166992188,41.530338393713535,26445300,0.00243136121773695,0.0266377135671652
2025-07-13,69.049261260891,56.93694732795078,23.144504009277323,1.0972222222222223,65.75053405761719,41.33247274591274,35456900,-0.0005695548382341202,0.024621044315823497
2025-07-20,67.7464450106855,77.64129181084198,34.71675601391598,1.0972222222222223,61.3436279296875,37.523516163429534,35970800,-0.01371916766344386,0.0210187547055219
2025-07-27,65.14081251027453,72.46520569011918,23.144504009277323,1.0972222222222223,68.39275360107422,43.6161836374684,46742600,0.02210260558355876,0.02039893070018194
2025-08-03,76.86615876212394,93.16955017301038,92.5780160371093,2.1944444444444446,45.96718215942383,24.233418160058513,268917900,-0.07275516450718682,0.04676224806229774
2025-08-10,79.47179126253492,100.0,98.36414203942864,2.1944444444444446,48.723880767822266,26.616075063920082,143786400,0.012677223172854463,0.05651858834981662
2025-08-17,99.01403501561728,100.0,100.0,4.388888888888889,49.99253082275391,27.712588771569603,76785800,0.00532875791533166,0.05986402052950838
2025-08-24,96.4084025152063,100.0,57.86126002319331,3.291666666666667,54.96419525146485,32.00967461862676,103336100,0.0192591490493706,0.0607579990855984
2025-08-31,76.86615876212394,100.0,57.86126002319331,3.291666666666667,54.46259307861328,31.57613216444056,59411200,-0.0017426820957666602,0.04284602775183264
2025-09-07,72.95771001150747,100.0,52.075134020873975,2.1944444444444446,53.27610778808594,30.55063472333742,45031500,-0.005453926633369599,0.0262525486944462
2025-09-14,76.86615876212394,100.0,57.86126002319331,3.291666666666667,52.92884063720703,30.2504863966378,72193900,-0.0012666993125854998,0.01743002889452648
2025-09-21,68.78615861726983,100.0,48.30434782608695,4.291666666666667,59.22782897949219,35.69479866761496,85193800,0.0229994788644153,0.0171925769934731
2025-09-28,64.89260246912248,92.92,39.52173913043478,3.21875,53.64266586303711,30.86745649169752,69512900,-0.01951688132664758,0.02016148985599052
2025-10-05,77.87112296294698,80.8,43.91304347826087,3.21875,57.52044677734375,34.21908203356377,90497300,0.01440885825081322,0.023927681611214703
2025-10-12,66.19045451850494,88.88,35.130434782608695,3.21875,54.91596603393555,31.967989365924872,57233600,-0.00913075306658222,0.025572240439573662
2025-10-19,64.89260246912248,76.76,35.130434782608695,2.145833333333333,52.44652938842773,29.83361738411207,48058600,-0.00906193965436774,0.02537596466761476
2025-10-26,63.59475041974004,72.72,39.52173913043478,2.145833333333333,51.0864143371582,28.658049076760513,48328700,-0.005092837371799159,0.022714322301017758
2025-11-02,63.59475041974004,72.72,43.91304347826087,2.145833333333333,47.710235595703125,25.73996598908046,73038800,-0.013549889927014799,0.01873723588437502
2025-11-09,66.19045451850494,80.8,57.08695652173913,3.21875,44.063961029052734,22.58843493554546,141499800,-0.01566416489934046,0.01441401375558358
2025-11-16,64.89260246912248,80.8,35.130434782608695,3.21875,46.55268478393555,24.739477061917356,98175800,0.011591125768292621,0.02171504999660964
2025-11-23,67.48830656788738,88.88,35.130434782608695,3.21875,45.94497680664063,24.214225732946467,81447800,-0.0024162040951430193,0.02341588342328424
2025-11-30,68.78615861726983,100.0,39.52173913043478,3.21875,47.6041259765625,25.648253817194387,137396300,0.0097072100461633,0.02880841722148425
2025-12-07,68.78615861726983,76.76,30.73913043478261,3.21875,46.166839599609375,24.405985148998155,68786800,-0.00604375327823654,0.029937650199061937
2025-12-14,64.89260246912248,68.68,30.73913043478261,3.21875,48.404762268066406,26.34025604827695,70079200,0.00991521385847358,0.02884874363837318
2025-12-21,62.29689837035758,68.68,26.347826086956523,3.21875,46.388702392578125,24.597744565049847,55074500,-0.008355895679404179,0.0273877925784484
2025-12-28,73.97756681479963,92.92,39.52173913043478,3.21875,50.54622650146485,28.191156442151982,116179600,0.0221360187009029,0.027460235467173223
2026-01-04,77.87112296294698,88.88,30.73913043478261,3.21875,50.53657913208008,28.18281807277105,51736400,0.00010858225636119993,0.025247056728433123
2026-01-11,64.89260246912248,80.8,35.130434782608695,2.145833333333333,56.72945785522461,33.53541817186213,127079300,0.023508765833446122,0.02675408846696084
2026-01-18,77.87112296294698,100.0,48.30434782608695,3.21875,60.12493133544922,36.47017799830404,121697800,0.012552988886456359,0.02549865701435622
2026-01-25,63.59475041974004,88.88,35.130434782608695,3.21875,60.057403564453125,36.411812709738925,109341900,0.00016333067267262411,0.03153049451949937
2026-02-01,63.59475041974004,84.84,30.73913043478261,3.21875,57.32752227783203,34.05233442855348,77698100,-0.009001297517961141,0.030921352600833396
2026-02-08,64.89260246912248,92.92,48.30434782608695,3.21875,45.954620361328125,24.222560805226014,224743500,-0.03981136393005165,0.0450913908172593
2026-02-15,55.80763812344534,80.8,26.347826086956523,2.145833333333333,47.81634140014648,25.83167486386515,80054400,0.00809843866758834,0.054029393869849104
2026-02-22,59.82354697854541,81.94941176470589,25.422924901185773,2.359375,45.74240112304688,24.039136461453875,41764300,-0.01099337299569395,0.05009101365925892
2026-03-01,71.96165795969955,84.59294117647059,33.89723320158103,3.145833333333333,36.125118255615234,15.726771319082228,257777400,-0.04406638692811486,0.056728127706617726
2026-03-08,71.09465003247425,100.0,39.5467720685112,3.145833333333333,37.21514129638672,16.66889495768022,120361500,0.006320175847837221,0.05442785098181228
2026-03-15,74.56268174137543,100.0,28.24769433465086,3.145833333333333,36.61707305908203,16.1519754038875,86568400,-0.00302795690269548,0.041824086369245415
2026-03-22,83.23276101362839,100.0,31.072463768115945,2.359375,35.23766326904297,14.959730357774076,97465700,-0.00755371456774132,0.04029537060658482
2026-03-29,76.29669759582603,100.0,42.37154150197629,3.932291666666667,34.76499938964844,14.55119971462928,82895200,-0.0026607478364786205,0.0238028602872431
2026-04-05,71.09465003247425,100.0,31.072463768115945,3.145833333333333,36.97999954223633,16.465658331737263,75159400,0.015708023713362926,0.0200005873770778
2026-04-12,65.02559454189718,58.15764705882353,16.948616600790515,1.5729166666666667,37.52000045776367,16.932389408378352,61966500,0.00294874072224932,0.016465245318591098
2026-04-19,65.02559454189718,58.15764705882353,19.7733860342556,1.5729166666666667,40.52000045776367,19.525335438027007,81188700,0.015671882077225103,0.016812256308677262
2026-04-26,54.62149941519363,47.58352941176471,16.948616600790515,1.5729166666666667,41.16999816894531,20.087138432856726,90417900,0.003733790612668199,0.01843060109692986
